variant,seed,split,case,pp_dir_5deg,pp_dir_10deg,pp_dir_15deg,pp_dir_30deg,pp_peak_0.10,pp_peak_0.20,pp_peak_0.50,cos_signed_median,cos_signed_mean,frac_flipped,angle_median_deg,angle_mean_deg,angle_p90_deg,mag_ratio_median,mag_ratio_mean,peak_mag_true,peak_mag_pred,peak_mag_rel,t_phase,omega,phase_norm,Q_sign,alpha_womersley,R_mm,L_mm,p_amp,wall_frac
womersley_leak_dir_only,2026,test,wm_028_R16p9_L170p9_a11p3,0.18177083333333333,0.4267361111111111,0.6625,0.9875,0.0,0.0,0.0,0.9797166585922241,0.9694807529449463,0.0,11.559627532958984,12.385764122009277,22.06390953063965,3.1504082679748535,3.041102409362793,0.021849041804671288,0.07824860513210297,2.581328868865967,2.356353350615163,1.489114804961375,3.5088806601213807,-1.0,11.338325089891944,16.878808428210068,170.9466910940729,0.05449226346446536,0.08304498269896193
womersley_leak_dir_only,2026,test,wm_029_R15p7_L140p1_a07p1,0.0,0.14340277777777777,0.9119791666666667,0.9769097222222223,0.0,0.0,0.0,0.9801663160324097,0.969710111618042,0.0,11.430355072021484,12.64134693145752,14.815592765808105,3.950568199157715,3.922452449798584,0.012829676270484924,0.09546367079019547,6.440847873687744,8.071870019276021,0.6816181504768951,5.501933113428821,1.0,7.149392859956807,15.730972031964066,140.10607133664715,0.01154620816316866,0.08304498269896193
womersley_leak_dir_only,2026,test,wm_030_R16p8_L186p3_a07p9,0.13125,0.8085069444444445,0.9567708333333333,0.9743055555555555,0.0,0.0,0.0,0.9903552532196045,0.9749549031257629,0.0,7.96402645111084,9.33303451538086,11.20154094696045,3.7665047645568848,3.6988728046417236,0.010996272787451744,0.09312278032302856,7.468576431274414,0.9357481164268846,0.7281950996909115,0.6814071929270579,1.0,7.914192820348003,16.847665103447127,186.26469076177037,0.00977671845722567,0.08304498269896193
womersley_leak_dir_only,2026,test,wm_031_R09p4_L239p5_a10p9,0.0,0.008333333333333333,0.07951388888888888,0.9786458333333333,0.0,0.0,0.2170138888888889,0.9325780868530273,0.9280148148536682,0.0,21.159677505493164,21.308414459228516,26.59513282775879,1.4178608655929565,1.4048467874526978,0.03942704200744629,0.09925147145986557,1.5173450708389282,1.0528578622297922,4.427565334988802,4.6615969734790434,-1.0,10.880321199869641,9.393256833150932,239.49278666172782,0.1615219190558797,0.08304498269896193
womersley_leak_dir_only,2026,test,wm_032_R12p2_L282p2_a06p3,0.0,0.0,0.1375,0.6463541666666667,0.0,0.0,0.06458333333333334,0.9391542673110962,0.8944359421730042,0.0,20.089996337890625,24.430805206298828,37.76106262207031,1.368821144104004,1.4941679239273071,0.03266732767224312,0.08415143191814423,1.576012134552002,3.5635549664683546,0.8763398420088776,3.122885196304829,-1.0,6.307070037448027,12.239067927399056,282.1644184331933,0.08340355636315183,0.08304498269896193
womersley_leak_dir_only,2026,test,wm_033_R16p9_L167p1_a02p1,0.0,0.17397260273972603,0.5739726027397261,0.9662671232876713,0.0,0.0,0.0,0.970400333404541,0.960585355758667,0.0,13.975202560424805,15.024388313293457,20.861696243286133,0.13117125630378723,0.13155032694339752,0.5140915513038635,0.07942332327365875,-0.8455074429512024,23.579713268213716,0.050513105248963935,1.191084538057671,1.0,2.0921065799657117,16.909810540078887,167.13941672229032,0.03385412159184365,0.08304498269896193
womersley_leak_dir_only,2026,val,wm_024_R10p1_L185p5_a06p9,0.0,0.0,0.006076388888888889,0.7723958333333333,0.0,0.0,0.0,0.8864568471908569,0.8843919634819031,0.0,27.56865692138672,27.479774475097656,31.17498016357422,1.8235753774642944,1.8132003545761108,0.03445331007242203,0.09493327140808105,1.755418062210083,2.1666682256330922,1.5440612768616369,3.3454685070065695,-1.0,6.929361621899541,10.13019792117939,185.51290850826797,0.1077085903681465,0.08304498269896193
womersley_leak_dir_only,2026,val,wm_025_R14p6_L277p4_a02p2,0.002573529411764706,0.45900735294117645,0.6683823529411764,0.6928308823529412,0.0,0.0,0.0,0.9819952249526978,0.9178966879844666,0.003676470588235294,10.888931274414062,18.796512603759766,37.11705780029297,2.2065553665161133,2.202138662338257,0.019197292625904083,0.08105899393558502,3.2224180698394775,76.1069292794284,0.07139294034387775,5.433497461801954,1.0,2.1527243518364907,14.635843572634595,277.4024293436889,0.024839818199674932,0.08304498269896193
womersley_leak_dir_only,2026,val,wm_026_R16p1_L173p1_a06p4,0.5434931506849315,0.9136986301369863,0.9446917808219178,0.9595890410958904,0.2928082191780822,0.6407534246575343,0.9595890410958904,0.996639609336853,0.9840776920318604,0.0,4.698424339294434,6.728694915771484,9.435476303100586,1.1125261783599854,1.100276231765747,0.03859727829694748,0.06892535090446472,0.7857567667961121,11.638586333715198,0.5108045582498528,5.945042950846166,1.0,6.35234707406615,16.145957558642593,173.14701111600007,0.049462200976830496,0.08304498269896193
womersley_leak_dir_only,2026,val,wm_027_R13p9_L115p3_a03p2,0.12534722222222222,0.7482638888888888,0.9697916666666667,0.9960069444444445,0.0,0.021354166666666667,0.9784722222222222,0.9881560802459717,0.9869740009307861,0.0,8.827024459838867,8.558202743530273,11.503036499023438,0.7951785922050476,0.7911140322685242,0.07502167671918869,0.08972882479429245,0.1960386484861374,36.3390203037458,0.17152021176440738,6.232876457809579,1.0,3.177130799823445,13.93588046669706,115.27099829706562,0.029555184430162532,0.08304498269896193
