variant,seed,split,case,pp_dir_5deg,pp_dir_10deg,pp_dir_15deg,pp_dir_30deg,pp_peak_0.10,pp_peak_0.20,pp_peak_0.50,cos_signed_median,cos_signed_mean,frac_flipped,angle_median_deg,angle_mean_deg,angle_p90_deg,mag_ratio_median,mag_ratio_mean,peak_mag_true,peak_mag_pred,peak_mag_rel,t_phase,omega,phase_norm,Q_sign,alpha_womersley,R_mm,L_mm,p_amp,wall_frac
leak_dir_only,777,test,0226_H_AO_COA_3D_FSI_REST,0.9200497013740968,0.9911665204861546,0.9985381948795055,0.9994779267426805,0.9943929332163889,0.999331746230631,0.9998851438833897,0.9991248846054077,0.9982412457466125,1.044146514638934e-05,2.3971869945526123,2.779853343963623,4.606945991516113,0.8339142203330994,0.82755446434021,3.4691216945648193,0.48683401942253113,-0.8596664667129517,nan,nan,nan,nan,nan,nan,nan,nan,0.11705300087708308
leak_dir_only,777,val,0002_H_AO_SVD_3D_RIGID,0.949232785222133,0.9987318764002198,0.9999859097377802,1.0,0.8244635132659819,0.9593073227092757,0.9996336531822857,0.9994469881057739,0.9989159107208252,0.0,1.9055697917938232,2.29654860496521,4.238221168518066,0.954801619052887,0.9458959102630615,0.5705063343048096,0.3806212544441223,-0.3328360617160797,nan,nan,nan,nan,nan,nan,nan,nan,0.060089332262473406
leak_dir_only,777,val,0005_H_AO_SVD_3D_RIGID,0.9112694940371181,0.9969797473713923,0.99936490014819,1.0,0.01193987721402865,0.0883353327217557,0.762910168654294,0.9992574453353882,0.9985324144363403,0.0,2.208150625228882,2.570374011993408,4.839529514312744,1.7059955596923828,1.7512255907058716,0.30377253890037537,0.39107829332351685,0.28740501403808594,nan,nan,nan,nan,nan,nan,nan,nan,0.10889029395326781
leak_dir_only,777,val,0234_H_AO_COA_3D_FSI_REST,0.9152480589071557,0.994987788429993,0.9993256297160354,0.9999817737761091,0.5007472751795283,0.9292457988553932,1.0,0.9993864297866821,0.9986110925674438,0.0,2.007157325744629,2.461798906326294,4.682470798492432,1.0671112537384033,1.052487850189209,0.5714100003242493,0.39962950348854065,-0.30062565207481384,nan,nan,nan,nan,nan,nan,nan,nan,0.13712002741234067
leak_dir_only,777,val,0241_H_AO_COA_3D_FSI_REST,0.9036977668819638,0.9988527965049582,0.9998271337199252,0.9999842848836296,0.5678342998129902,0.7709207486681439,0.9999528546508887,0.9989545941352844,0.9983394742012024,0.0,2.620100498199463,2.899030923843384,4.945442199707031,0.9008500576019287,0.8957484364509583,0.8250396251678467,0.479960173368454,-0.41825804114341736,nan,nan,nan,nan,nan,nan,nan,nan,0.1273058149439124
leak_mag_only,1337,test,0007_H_AO_H_3D_RIGID,0.008014334872608626,0.04599996434111291,0.09320341612138285,0.2031130208426195,0.0,0.0030844937329505945,0.30371565603437517,-0.47653138637542725,-0.17143377661705017,0.6379998930233387,118.45909881591797,101.7865982055664,169.9061737060547,0.4631820023059845,0.4588046073913574,0.7820733189582825,0.3411685526371002,-0.5637639760971069,nan,nan,nan,nan,nan,nan,nan,nan,0.1507342191032471
leak_mag_only,1337,test,0017_H_AO_COA_3D_RIGID,0.02588364021201984,0.1756787056386156,0.42007551637234414,0.6984457259706365,0.0010583054556543108,0.011856608579449143,0.7015847675763908,0.9572465419769287,0.647775411605835,0.15323007381232118,16.814455032348633,39.32251739501953,121.31658935546875,0.53776615858078,0.5422343611717224,0.49127718806266785,0.32790040969848633,-0.3325551748275757,nan,nan,nan,nan,nan,nan,nan,nan,0.14574200167894785
leak_mag_only,1337,test,0020_H_AO_COA_3D_RIGID,0.009906823150028683,0.05224725198058945,0.15303638703275918,0.4876513542425699,0.00012402908482039038,0.09389001720903552,0.7573681028201114,0.8605947494506836,0.6650858521461487,0.10495961302925536,30.6165714263916,42.06395721435547,94.59149169921875,0.38375428318977356,0.3961060345172882,1.274560570716858,0.7001579999923706,-0.450667142868042,nan,nan,nan,nan,nan,nan,nan,nan,0.19699600625108526
leak_mag_only,1337,test,0225_H_AO_COA_3D_FSI_REST,0.0016902188972014408,0.052701579384871154,0.20108063175394847,0.5625103906899418,0.023358270989193682,0.8305070656691604,0.9964810196730396,0.9125120043754578,0.6567440032958984,0.11568301468550846,24.145164489746094,41.81291198730469,108.83564758300781,0.5055415630340576,0.5017626285552979,3.9394547939300537,0.5705481767654419,-0.855170726776123,nan,nan,nan,nan,nan,nan,nan,nan,0.15367222871836364
leak_mag_only,1337,test,0226_H_AO_COA_3D_FSI_REST,0.0,0.0006160464436369711,0.006254437622687216,0.24369335505158085,0.5536482479221484,0.917909201019087,0.9998747024182433,0.7638238072395325,0.5659169554710388,0.11207868688134319,40.19752883911133,51.81046676635742,95.40005493164062,0.7081735134124756,0.7070261836051941,3.4691216945648193,0.41568437218666077,-0.8801758885383606,nan,nan,nan,nan,nan,nan,nan,nan,0.11705300087708308
