variant,split,n_predictions,n_seeds,n_cases,pp_dir_10deg_mean,pp_dir_10deg_std,cos_signed_median_mean,cos_signed_median_std,frac_flipped_mean,frac_flipped_std,angle_median_deg_mean,angle_median_deg_std
subend_withleak,val,225,3,75,0.7302817777777778,0.16700138279058727,0.9930070938004387,0.005536201046830941,0.0001488888888888889,0.0006516538788174116,6.199547968970405,2.7566830815792223
subend_withleak,test,225,3,75,0.7547395555555556,0.18113144814948662,0.9938971927430895,0.0056581363004623315,8.355555555555556e-05,0.00041538039556035023,5.73033496008979,2.7093340781916853
subend_leak_dir_only,val,225,3,75,0.7021128888888889,0.17574561100776334,0.99174579805798,0.005996839510074768,0.001367111111111111,0.0063359858793633735,6.833937834633721,2.76393066351058
subend_leak_dir_only,test,225,3,75,0.771432,0.18196632843939642,0.993981564839681,0.006299761256460189,0.0003644444444444444,0.0011651861354130208,5.645700897640652,2.785418815034055
subend_leak_mag_only,val,225,3,75,0.10750533333333333,0.11044511471443956,0.523360464171403,0.3348012661276058,0.28215866666666667,0.1461073584853666,54.78063049316406,24.802060738985727
subend_leak_mag_only,test,225,3,75,0.1608391111111111,0.09323152286833679,0.7360227383755975,0.2676395752685279,0.2016391111111111,0.14264978743885043,39.042526452806264,20.262364777713344
subend_noleak,val,225,3,75,0.11863733333333333,0.10676475070385892,0.49692033862074214,0.3831078051721539,0.31933066666666665,0.1494724580220144,55.7647264819675,28.164832977041286
subend_noleak,test,225,3,75,0.17785155555555557,0.09833938595577425,0.674528421672682,0.31195225313343916,0.2815751111111111,0.14655569578512972,43.67139828575982,23.09738999990912
