variant,seed,split,case,n_nodes,n_moving,angle_median,angle_mean,angle_p90,spearman_true_mag_radius,spearman_pred_mag_radius,mag_ratio_median,mag_ratio_p90,div_true_median,div_true_mean,div_pred_median,div_pred_mean,umean,wall_frac,mesh_L
womersley_leak_dir_only,2026,val,wm_024_R10p1_L185p5_a06p9,23120,15360,26.620487213134766,27.20685577392578,31.080724716186523,-0.7315005836488998,-0.737293041884946,2.3104381561279297,3.9851183891296387,1.3267266751881834e-07,9.898738426272757e-06,0.02846742421388626,0.03807131573557854,0.02503103017807007,0.08304498269896193,0.0008441820468176974
womersley_leak_dir_only,2026,val,wm_025_R14p6_L277p4_a02p2,23120,15440,10.018359184265137,19.955852508544922,47.20063400268555,-0.5727025401017038,0.3596183595096742,2.9145307540893555,6.869309902191162,2.3000889370905497e-07,8.28403699415503e-06,0.12222279608249664,0.13639070093631744,0.013274571858346462,0.08304498269896193,0.0012196515386521786
womersley_leak_dir_only,2026,val,wm_026_R16p1_L173p1_a06p4,23120,15760,7.945308208465576,19.824909210205078,61.47036361694336,0.9916909978340376,0.7551014523340847,1.2073005437850952,2.0030908584594727,8.518423300074573e-08,0.00022386923956219107,0.04917524755001068,0.09219132363796234,0.02883230336010456,0.08304498269896193,0.001345495901610493
womersley_leak_dir_only,2026,val,wm_027_R13p9_L115p3_a03p2,23120,16720,7.983180522918701,8.397744178771973,13.825775146484375,-0.1273303962968586,0.4923563819523157,0.8413556814193726,0.964120090007782,2.1341776346162078e-08,0.00012785485887434334,0.018432632088661194,0.0203761737793684,0.07105105370283127,0.08304498269896193,0.001161322786018001
womersley_leak_dir_only,777,test,wm_028_R16p9_L170p9_a11p3,23120,15440,5.237027168273926,8.288952827453613,21.954437255859375,-0.870787730135219,0.14601820462322532,4.763784408569336,5.511496543884277,4.395505470711214e-08,0.0003816459502559155,0.05945257842540741,0.09964868426322937,0.01597409136593342,0.08304498269896193,0.0014065658923776761
womersley_leak_dir_only,777,test,wm_029_R15p7_L140p1_a07p1,23120,15440,10.715404510498047,11.902983665466309,18.828336715698242,0.5854719285679201,0.8937426340457992,3.300051212310791,4.018964767456055,3.189930453117995e-08,0.00012145018990850076,0.08266354352235794,0.09276898205280304,0.01206557359546423,0.08304498269896193,0.0013109133537489777
womersley_leak_dir_only,777,test,wm_030_R16p8_L186p3_a07p9,23120,15360,17.589460372924805,18.3861141204834,21.731767654418945,-0.8483353427249883,0.9264647271995943,5.052437782287598,6.960803031921387,2.5005443049508358e-08,0.00015086580242495984,0.11111555993556976,0.16870291531085968,0.009621471166610718,0.08304498269896193,0.0014039708374346536
womersley_leak_dir_only,777,test,wm_031_R09p4_L239p5_a10p9,23120,15440,12.988615989685059,12.737624168395996,16.727493286132812,-0.8717912970903053,-0.12955079681567575,1.269457459449768,1.4609736204147339,7.680373670382323e-09,2.7680941983021512e-08,0.014668968506157398,0.016726000234484673,0.03740987554192543,0.08304498269896193,0.0007827705821687758
womersley_leak_dir_only,777,test,wm_032_R12p2_L282p2_a06p3,23120,16720,18.17654037475586,17.976634979248047,30.80307388305664,-0.8293937380561539,-0.1003833037767158,2.10124135017395,6.303637504577637,1.9124048833418783e-07,8.080358497863926e-07,0.0718771442770958,0.12007486075162888,0.017801418900489807,0.08304498269896193,0.0010199205610202091
womersley_leak_dir_only,777,test,wm_033_R16p9_L167p1_a02p1,23120,15440,21.050552368164062,20.727060317993164,25.81415557861328,0.9916445814563004,0.5777655799654335,0.13411402702331543,0.19054360687732697,3.0644216053588025e-08,0.00015058282588142902,0.0029426601249724627,0.0031125580426305532,0.4166124761104584,0.08304498269896193,0.0014091495568184552
