variant,seed,split,case,n_nodes,n_moving,angle_median,angle_mean,angle_p90,spearman_true_mag_radius,spearman_pred_mag_radius,mag_ratio_median,mag_ratio_p90,div_true_median,div_true_mean,div_pred_median,div_pred_mean,umean,wall_frac,mesh_L
sage_noleak,777,test,0225_H_AO_COA_3D_FSI_REST,180449,122175,31.01578140258789,49.66508865356445,134.25393676757812,0.5955005199491256,-0.09617307543072734,0.44691818952560425,1.1327221393585205,6.041183269189787e-07,0.00015491734666284174,1.5491654892230144e-07,0.0003526112122926861,0.6181572079658508,0.15367222871836364,0.00013044805783162767
sage_noleak,777,test,0226_H_AO_COA_3D_FSI_REST,478860,338246,36.08381652832031,52.6284065246582,133.05947875976562,0.15934695019307002,-0.27757040401981525,1.1844401359558105,2.797457456588745,0.0006325866561383009,0.005831016693264246,0.001149189891293645,0.010586224496364594,0.303988516330719,0.11705300087708308,0.0003231259117046775
sage_withleak,1337,test,0007_H_AO_H_3D_RIGID,560868,381060,4.54230260848999,4.922991752624512,9.299736022949219,0.4529117736650832,0.39525889506860845,1.0657932758331299,1.7433406114578247,0.0007353163091465831,0.0014457572251558304,0.0003122126800008118,0.0010508247651159763,0.3152245581150055,0.1507342191032471,0.00018888486302164463
sage_withleak,1337,test,0017_H_AO_COA_3D_RIGID,557492,380993,3.9574029445648193,4.3838725090026855,8.614219665527344,0.5379569657496619,0.42277303430281493,1.4239991903305054,2.550724506378174,0.0006798940594308078,0.001321860821917653,0.00032752283732406795,0.0012836044188588858,0.21421021223068237,0.14574200167894785,0.0001833600373472542
sage_withleak,1337,test,0020_H_AO_COA_3D_RIGID,322504,207177,4.823123455047607,5.027869701385498,8.247544288635254,0.35717064087089784,0.5117833098696484,1.5461755990982056,2.4648594856262207,0.0008495232323184609,0.00189350510481745,0.0006678937352262437,0.0019870668184012175,0.41089072823524475,0.19699600625108526,0.0002076576179970371
sage_withleak,1337,test,0225_H_AO_COA_3D_FSI_REST,180449,122175,5.551178932189941,5.17043399810791,7.821548938751221,0.5955005199491256,0.4900294235534013,0.880501389503479,1.8684968948364258,6.041183269189787e-07,0.00015491734666284174,3.774494530262018e-07,0.00016669268370606005,0.6181572079658508,0.15367222871836364,0.00013044805783162767
sage_withleak,1337,test,0226_H_AO_COA_3D_FSI_REST,478860,338246,2.99375581741333,3.61421799659729,7.224823951721191,0.15934695019307002,0.03660733711669999,1.322389841079712,2.9774270057678223,0.0006325866561383009,0.005831016693264246,0.0015936426352709532,0.0073408386670053005,0.303988516330719,0.11705300087708308,0.0003231259117046775
sage_withleak,2026,test,0007_H_AO_H_3D_RIGID,560868,381060,4.353769302368164,5.386460304260254,10.75694465637207,0.4529117736650832,0.44427514779354405,1.0097002983093262,1.6568677425384521,0.0007353163091465831,0.0014457572251558304,0.0003103249764535576,0.0009687335113994777,0.3152245581150055,0.1507342191032471,0.00018888486302164463
sage_withleak,2026,test,0017_H_AO_COA_3D_RIGID,557492,380993,3.578944206237793,4.8871541023254395,10.832731246948242,0.5379569657496619,0.38273166122320285,1.3898016214370728,2.418329954147339,0.0006798940594308078,0.001321860821917653,0.0003375544329173863,0.0012780572287738323,0.21421021223068237,0.14574200167894785,0.0001833600373472542
sage_withleak,2026,test,0020_H_AO_COA_3D_RIGID,322504,207177,3.7689425945281982,4.743699550628662,9.826671600341797,0.35717064087089784,0.48685308184160847,1.4129186868667603,2.312317132949829,0.0008495232323184609,0.00189350510481745,0.0006457631243392825,0.0018754644552245736,0.41089072823524475,0.19699600625108526,0.0002076576179970371
sage_withleak,2026,test,0225_H_AO_COA_3D_FSI_REST,180449,122175,3.6685307025909424,4.183196544647217,6.996714115142822,0.5955005199491256,0.5346128928855716,0.8848161697387695,1.8843327760696411,6.041183269189787e-07,0.00015491734666284174,3.3597572723920166e-07,0.00015279346553143114,0.6181572079658508,0.15367222871836364,0.00013044805783162767
